docketId,caseId,dateDecision,decisionType,term,naturalCourt,chief,docket,issue,issueArea,decisionDirection,declarationUncon,caseDisposition,partyWinning,Reversal,majVotes,minVotes,voteAFortas,directionAFortas,majorityAFortas,voteAJGoldberg,directionAJGoldberg,majorityAJGoldberg,voteAMKennedy,directionAMKennedy,majorityAMKennedy,voteAScalia,directionAScalia,majorityAScalia,voteBRWhite,directionBRWhite,majorityBRWhite,voteCEWhittaker,directionCEWhittaker,majorityCEWhittaker,voteCThomas,directionCThomas,majorityCThomas,voteDHSouter,directionDHSouter,majorityDHSouter,voteEKagan,directionEKagan,majorityEKagan,voteEWarren,directionEWarren,majorityEWarren,voteFFrankfurter,directionFFrankfurter,majorityFFrankfurter,voteFMVinson,directionFMVinson,majorityFMVinson,voteFMurphy,directionFMurphy,majorityFMurphy,voteHABlackmun,directionHABlackmun,majorityHABlackmun,voteHHBurton,directionHHBurton,majorityHHBurton,voteHLBlack,directionHLBlack,majorityHLBlack,voteJGRoberts,directionJGRoberts,majorityJGRoberts,voteJHarlan2,directionJHarlan2,majorityJHarlan2,voteJPStevens,directionJPStevens,majorityJPStevens,voteLFPowell,directionLFPowell,majorityLFPowell,voteNMGorsuch,directionNMGorsuch,majorityNMGorsuch,votePStewart,directionPStewart,majorityPStewart,voteRBGinsburg,directionRBGinsburg,majorityRBGinsburg,voteRHJackson,directionRHJackson,majorityRHJackson,voteSAAlito,directionSAAlito,majoritySAAlito,voteSDOConnor,directionSDOConnor,majoritySDOConnor,voteSFReed,directionSFReed,majoritySFReed,voteSGBreyer,directionSGBreyer,majoritySGBreyer,voteSMinton,directionSMinton,majoritySMinton,voteSSotomayor,directionSSotomayor,majoritySSotomayor,voteTCClark,directionTCClark,majorityTCClark,voteTMarshall,directionTMarshall,majorityTMarshall,voteWBRutledge,directionWBRutledge,majorityWBRutledge,voteWEBurger,directionWEBurger,majorityWEBurger,voteWHRehnquist,directionWHRehnquist,majorityWHRehnquist,voteWJBrennan,directionWJBrennan,majorityWJBrennan,voteWODouglas,directionWODouglas,majorityWODouglas
1996-001-01,1996-001,1996-Oct-21,6,1996,1607,Rehnquist,95-1521,20300,2,1,1,5,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-002-01,1996-002,1996-Nov-04,2,1996,1607,Rehnquist,95-2025,10020,1,1,1,5,1,1,9,0,,,,,,,1,1,1,3,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-003-01,1996-003,1996-Nov-06,1,1996,1607,Rehnquist,95-1201,20020,2,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-004-01,1996-004,1996-Nov-13,1,1996,1607,Rehnquist,95-938,20110,2,1,1,3,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-005-01,1996-005,1996-Nov-18,1,1996,1607,Rehnquist,95-891,10060,1,1,1,4,1,1,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-006-01,1996-006,1996-Dec-02,2,1996,1607,Rehnquist,95-2082,90380,9,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-007-01,1996-007,1996-Dec-02,2,1996,1607,Rehnquist,96-5831,20350,2,1,1,9,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-008-01,1996-008,1996-Dec-10,1,1996,1607,Rehnquist,95-1263,90320,9,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-009-01,1996-009,1996-Dec-10,1,1996,1607,Rehnquist,95-966,120010,12,2,1,2,0,0,6,3,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-009-02,1996-009,1996-Dec-10,1,1996,1607,Rehnquist,95-977,120010,12,2,1,2,0,0,6,3,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-010-01,1996-010,1996-Dec-16,1,1996,1607,Rehnquist,95-853,20350,2,2,3,4,1,1,6,3,,,,,,,4,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1996-011-01,1996-011,1996-Dec-16,2,1996,1607,Rehnquist,96-5369,90040,9,1,1,4,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-012-01,1996-012,1997-Jan-06,2,1996,1607,Rehnquist,95-1906,10560,1,1,1,4,1,1,7,1,,,,,,,7,,,3,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-012-02,1996-012,1997-Jan-06,2,1996,1607,Rehnquist,,10560,1,1,1,4,1,1,7,1,,,,,,,7,,,3,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-013-01,1996-013,1997-Jan-14,1,1996,1607,Rehnquist,95-6556,10330,1,2,1,4,1,1,5,4,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1996-014-01,1996-014,1997-Jan-14,1,1996,1607,Rehnquist,95-259,20060,2,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-014-02,1996-014,1997-Jan-14,1,1996,1607,Rehnquist,95-779,20060,2,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-015-01,1996-015,1997-Jan-14,1,1996,1607,Rehnquist,95-928,80070,8,2,1,5,0,0,9,0,,,,,,,1,0,1,3,0,1,,,,,,,3,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,3,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-016-01,1996-016,1997-Jan-14,6,1996,1607,Rehnquist,95-1723,90150,9,1,1,9,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-017-01,1996-017,1997-Jan-21,1,1996,1607,Rehnquist,95-1595,40070,4,1,2,2,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-018-01,1996-018,1997-Feb-18,1,1996,1607,Rehnquist,95-1081,80050,8,2,1,2,0,0,9,0,,,,,,,1,0,1,4,0,1,,,,,,,4,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-019-01,1996-019,1997-Feb-18,1,1996,1607,Rehnquist,95-1232,80100,8,2,1,2,0,0,8,1,,,,,,,1,0,1,3,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-020-01,1996-020,1997-Feb-18,1,1996,1607,Rehnquist,95-789,100030,10,2,1,4,1,1,9,0,,,,,,,1,0,1,3,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,3,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-021-01,1996-021,1997-Feb-18,1,1996,1607,Rehnquist,95-1376,20060,2,2,1,3,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-022-01,1996-022,1997-Feb-18,1,1996,1607,Rehnquist,95-1225,120010,12,2,1,3,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-022-02,1996-022,1997-Feb-18,1,1996,1607,Rehnquist,,120010,12,2,1,3,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-023-01,1996-023,1997-Feb-18,2,1996,1607,Rehnquist,96-713,50040,5,1,1,4,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-024-01,1996-024,1997-Feb-19,1,1996,1607,Rehnquist,95-1065,50020,5,2,1,7,0,0,6,3,,,,,,,2,1,0,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-026-01,1996-026,1997-Feb-19,1,1996,1607,Rehnquist,95-1268,10060,1,1,1,4,1,1,7,2,,,,,,,2,0,0,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-027-01,1996-027,1997-Feb-19,1,1996,1607,Rehnquist,95-1694,80060,8,2,1,3,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-028-01,1996-028,1997-Feb-19,1,1996,1607,Rehnquist,95-7452,10180,1,2,3,4,1,1,9,0,,,,,,,1,0,1,3,0,1,,,,,,,3,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-029-01,1996-029,1997-Feb-19,1,1996,1607,Rehnquist,95-897,70040,7,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-030-01,1996-030,1997-Feb-25,1,1996,1607,Rehnquist,95-1181,80120,8,1,1,4,1,1,9,0,,,,,,,1,1,1,4,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-031-01,1996-031,1997-Feb-26,1,1996,1607,Rehnquist,95-1228,10420,1,1,1,5,1,1,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-032-01,1996-032,1997-Mar-03,1,1996,1607,Rehnquist,95-1605,10560,1,1,1,5,1,1,7,2,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-033-01,1996-033,1997-Mar-03,1,1996,1607,Rehnquist,95-728,80180,8,2,1,4,1,1,9,0,,,,,,,3,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,3,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-034-01,1996-034,1997-Mar-03,1,1996,1607,Rehnquist,95-974,90130,9,1,1,5,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-035-01,1996-035,1997-Mar-03,6,1996,1607,Rehnquist,95-1873,90150,9,1,1,9,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-036-01,1996-036,1997-Mar-18,7,1996,1607,Rehnquist,95-1402,120020,12,1,1,2,0,0,7,2,,,,,,,5,1,1,2,0,0,,,,,,,4,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,4,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-037-01,1996-037,1997-Mar-18,1,1996,1607,Rehnquist,95-1598,40040,4,2,1,2,0,0,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-038-01,1996-038,1997-Mar-19,1,1996,1607,Rehnquist,95-813,90280,9,2,1,3,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-039-01,1996-039,1997-Mar-31,1,1996,1607,Rehnquist,95-992,30010,3,1,1,2,0,0,5,4,,,,,,,1,1,1,2,0,0,,,,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,2,0,0,,,,,,,2,0,0,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-040-01,1996-040,1997-Mar-31,1,1996,1607,Rehnquist,95-1717,10380,1,1,1,4,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-041-01,1996-041,1997-Mar-31,1,1996,1607,Rehnquist,95-2031,20020,2,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-042-01,1996-042,1997-Mar-31,2,1996,1607,Rehnquist,96-858,50020,5,1,1,3,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-043-01,1996-043,1997-Apr-14,2,1996,1607,Rehnquist,96-8005,20360,2,1,1,9,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-044-01,1996-044,1997-Apr-15,1,1996,1607,Rehnquist,96-126,50010,5,2,3,3,1,1,8,1,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1996-045-01,1996-045,1997-Apr-21,1,1996,1607,Rehnquist,95-1441,90290,9,1,1,5,1,1,9,0,,,,,,,3,1,1,3,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-046-01,1996-046,1997-Apr-28,1,1996,1607,Rehnquist,95-1608,20030,2,1,1,3,1,1,6,3,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-047-01,1996-047,1997-Apr-28,1,1996,1607,Rehnquist,96-5955,10050,1,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-048-01,1996-048,1997-Apr-28,1,1996,1607,Rehnquist,95-1100,20400,2,1,1,5,1,1,5,4,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-049-01,1996-049,1997-Apr-28,1,1996,1607,Rehnquist,95-1872,20160,2,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-050-01,1996-050,1997-May-12,1,1996,1607,Rehnquist,96-203,10370,1,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-051-01,1996-051,1997-May-12,1,1996,1607,Rehnquist,95-1455,20020,2,1,1,5,0,0,7,2,,,,,,,1,1,1,1,1,1,,,,,,,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-051-02,1996-051,1997-May-12,1,1996,1607,Rehnquist,95-1508,20020,2,1,1,5,1,1,7,2,,,,,,,1,1,1,1,1,1,,,,,,,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-052-01,1996-052,1997-May-12,1,1996,1607,Rehnquist,96-491,80090,8,2,1,5,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-053-01,1996-053,1997-May-12,1,1996,1607,Rehnquist,96-5658,10020,1,1,1,2,0,0,5,4,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,2,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-054-01,1996-054,1997-May-12,1,1996,1607,Rehnquist,95-1621,80070,8,1,1,3,1,1,6,3,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-055-01,1996-055,1997-May-19,1,1996,1607,Rehnquist,94-1988,80100,8,2,3,3,1,1,5,4,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1996-056-01,1996-056,1997-May-19,1,1996,1607,Rehnquist,95-1352,20400,2,1,1,4,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-057-01,1996-057,1997-May-19,1,1996,1607,Rehnquist,96-262,20230,2,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-058-01,1996-058,1997-May-27,1,1996,1607,Rehnquist,96-667,10370,1,1,1,3,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-059-01,1996-059,1997-May-27,1,1996,1607,Rehnquist,95-1853,80060,8,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1996-060-01,1996-060,1997-May-27,1,1996,1607,Rehnquist,96-243,40070,4,2,1,5,1,1,9,0,,,,,,,1,0,1,3,0,1,,,,,,,3,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,3,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1996-061-01,1996-061,1997-May-27,1,1996,1607,Rehnquist,95-1726,10560,1,1,1,4,1,1,6,3,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
